"Date","Dernier","Ouv."," Plus Haut","Plus Bas","Vol.","Variation %"
"27/03/2023","11,0722","11,0597","11,0933","11,0427","","0,08%"
"24/03/2023","11,0629","11,1051","11,1169","11,0265","","-0,36%"
"23/03/2023","11,1033","11,1251","11,1608","11,0994","","-0,16%"
"22/03/2023","11,1207","11,0841","11,1531","11,0674","","0,35%"
"21/03/2023","11,0819","11,0839","11,1131","11,0734","","0,03%"
"20/03/2023","11,0786","11,0953","11,1056","11,0377","","0,16%"
"17/03/2023","11,0604","11,0333","11,0836","11,0286","","0,30%"
"16/03/2023","11,0278","11,0587","11,0995","10,9992","","-0,23%"
"15/03/2023","11,0534","11,1115","11,1351","10,9782","","-0,47%"
"14/03/2023","11,1061","11,1363","11,1432","11,0965","","-0,23%"
"13/03/2023","11,1313","11,0836","11,1735","11,0831","","0,36%"
"10/03/2023","11,0916","11,0576","11,1208","11,0478","","0,35%"
"09/03/2023","11,0529","11,0148","11,0741","10,9980","","0,37%"
"08/03/2023","11,0122","11,0063","11,0335","10,9787","","0,10%"
"07/03/2023","11,0010","11,0661","11,0976","11,0031","","-0,53%"
"06/03/2023","11,0593","11,0218","11,0784","11,0163","","0,25%"
"03/03/2023","11,0322","11,0153","11,0430","10,9997","","0,20%"
"02/03/2023","11,0099","11,0576","11,0659","10,9970","","-0,41%"
"01/03/2023","11,0555","11,0100","11,0716","11,0019","","0,43%"
"28/02/2023","11,0085","11,0194","11,0499","10,9952","","-0,07%"
"27/02/2023","11,0158","10,9990","11,0296","10,9815","","0,13%"
"24/02/2023","11,0016","11,0278","11,0451","10,9943","","-0,21%"
"23/02/2023","11,0246","11,0276","11,0466","11,0022","","-0,01%"
"22/02/2023","11,0254","11,0536","11,0896","11,0229","","-0,24%"
"21/02/2023","11,0520","11,0564","11,0820","11,0365","","0,02%"
"20/02/2023","11,0497","11,0309","11,0725","11,0149","","0,14%"
"17/02/2023","11,0344","11,0230","11,0581","10,9857","","0,16%"
"16/02/2023","11,0167","11,0182","11,0562","11,0129","","-0,02%"
"15/02/2023","11,0186","11,0577","11,0711","10,9982","","-0,31%"
"14/02/2023","11,0526","11,0043","11,0908","10,9904","","0,51%"
"13/02/2023","10,9960","10,9600","11,0154","10,9501","","0,31%"
"10/02/2023","10,9619","10,9957","11,0114","10,9439","","-0,28%"
"09/02/2023","10,9922","10,9841","11,0268","10,9748","","0,14%"
"08/02/2023","10,9767","11,0140","11,0407","10,9759","","-0,31%"
"07/02/2023","11,0113","11,0232","11,0367","10,9762","","-0,11%"
"06/02/2023","11,0236","11,0462","11,0561","11,0091","","-0,21%"
"03/02/2023","11,0465","11,0958","11,1212","11,0359","","-0,43%"
"02/02/2023","11,0942","11,1214","11,1546","11,0842","","-0,21%"
"01/02/2023","11,1176","11,0934","11,1312","11,0464","","0,29%"
"31/01/2023","11,0851","11,0491","11,1035","11,0308","","0,43%"
"30/01/2023","11,0381","11,0688","11,0913","11,0389","","-0,18%"
"27/01/2023","11,0584","11,0358","11,1006","11,0183","","0,25%"
"26/01/2023","11,0311","11,0450","11,0546","11,0110","","-0,08%"
"25/01/2023","11,0403","11,0265","11,0523","10,9788","313,69K","0,21%"
"24/01/2023","11,0173","11,0852","11,1039","11,0028","268,64K","-0,60%"
"23/01/2023","11,0835","11,0785","11,1415","11,0692","242,42K","0,10%"
"20/01/2023","11,0722","11,0084","11,0812","11,0043","169,24K","0,61%"
"19/01/2023","11,0054","10,9916","11,0232","10,9761","179,20K","0,17%"
"18/01/2023","10,9868","10,9802","11,0388","10,9585","245,77K","0,10%"
"17/01/2023","10,9754","10,9725","11,0298","10,9599","256,77K","0,11%"
"16/01/2023","10,9636","10,9256","10,9859","10,9109","167,16K","0,43%"
"13/01/2023","10,9165","10,9632","10,9870","10,8890","227,30K","-0,42%"
"12/01/2023","10,9621","10,9796","10,9948","10,9107","301,60K","-0,13%"
"11/01/2023","10,9767","10,9727","10,9923","10,9604","190,02K","0,06%"
"10/01/2023","10,9698","10,9724","11,0062","10,9559","262,45K","-0,04%"
"09/01/2023","10,9744","10,9863","11,0511","10,9591","191,04K","-0,15%"
"06/01/2023","10,9909","10,9691","11,0053","10,9111","246,72K","0,24%"
"05/01/2023","10,9644","11,0791","11,0972","10,9630","200,84K","-0,99%"
"04/01/2023","11,0740","11,0865","11,1185","11,0518","217,27K","-0,11%"
"03/01/2023","11,0859","11,1433","11,1666","11,0577","227,22K","-0,48%"
"02/01/2023","11,1391","11,1713","11,1797","11,1350","99,21K","-0,21%"
"30/12/2022","11,1622","11,1586","11,1792","11,1377","161,59K","0,07%"
"29/12/2022","11,1539","11,1242","11,1766","11,1165","169,72K","0,29%"
"28/12/2022","11,1215","11,1310","11,1587","11,1030","166,83K","-0,02%"
"27/12/2022","11,1242","11,1700","11,1969","11,1039","163,99K","-0,36%"
"26/12/2022","11,1647","11,1440","11,1717","11,1366","69,10K","0,18%"
"23/12/2022","11,1445","11,1371","11,1616","11,1283","169,92K","0,11%"
"22/12/2022","11,1324","11,1572","11,1859","11,1238","179,51K","-0,16%"
"21/12/2022","11,1503","11,1444","11,1799","11,1336","204,06K","0,11%"
"20/12/2022","11,1375","11,1348","11,1797","11,1216","308,62K","0,05%"
"19/12/2022","11,1321","11,1361","11,1828","11,1194","250,53K","0,06%"
"16/12/2022","11,1250","11,1263","11,1674","11,1129","324,64K","0,04%"
"15/12/2022","11,1201","11,1538","11,1756","11,1065","325,33K","-0,28%"
"14/12/2022","11,1517","11,1599","11,1808","11,1149","287,61K","-0,03%"
"13/12/2022","11,1551","11,1066","11,1880","11,0820","284,74K","0,41%"
"12/12/2022","11,1097","11,1072","11,1416","11,0835","240,04K","0,02%"
"09/12/2022","11,1077","11,1294","11,1618","11,1058","270,39K","-0,17%"
"08/12/2022","11,1271","11,1094","11,1375","11,0911","320,45K","0,30%"
"07/12/2022","11,0942","11,0796","11,1350","11,0616","309,85K","0,14%"
"06/12/2022","11,0789","11,0951","11,1179","11,0708","206,40K","-0,18%"
"05/12/2022","11,0994","11,1213","11,1656","11,0771","136,33K","-0,20%"
"02/12/2022","11,1218","11,1332","11,1578","11,0594","236,62K","-0,10%"
"01/12/2022","11,1332","11,1014","11,1480","11,0702","247,65K","0,29%"
"30/11/2022","11,1014","11,0684","11,1192","11,0189","174,14K","0,30%"
"29/11/2022","11,0684","11,0129","11,1095","11,0052","259,03K","0,51%"
"28/11/2022","11,0118","11,0925","11,1523","11,0020","213,10K","-0,87%"
"25/11/2022","11,1085","11,1106","11,1269","11,0590","215,47K","-0,03%"
"24/11/2022","11,1117","11,1082","11,1351","11,0796","235,53K","0,04%"
"23/11/2022","11,1070","11,0680","11,1211","11,0390","257,75K","0,36%"
"22/11/2022","11,0671","11,0367","11,0767","11,0227","218,11K","0,28%"
"21/11/2022","11,0366","11,0578","11,0760","10,9881","198,91K","-0,27%"
"18/11/2022","11,0664","11,0911","11,1147","11,0483","172,66K","-0,22%"
"17/11/2022","11,0911","11,1051","11,1137","11,0428","317,27K","-0,11%"
"16/11/2022","11,1033","11,0773","11,1269","11,0644","320,33K","0,22%"
"15/11/2022","11,0785","11,0705","11,1443","11,0458","403,54K","0,08%"
"14/11/2022","11,0695","11,0890","11,0941","11,0152","315,70K","-0,05%"
"11/11/2022","11,0751","11,0313","11,0890","10,9873","314,11K","0,40%"
"10/11/2022","11,0314","10,9190","11,0432","10,8305","359,99K","1,10%"
"09/11/2022","10,9112","10,9517","10,9747","10,9002","306,30K","-0,37%"
"08/11/2022","10,9517","10,9207","10,9778","10,8865","264,85K","0,29%"
"07/11/2022","10,9196","10,8302","10,9357","10,8182","232,54K","0,31%"
"04/11/2022","10,8860","10,7602","10,8879","10,7523","288,85K","1,10%"
"03/11/2022","10,7671","10,7923","10,8032","10,7408","299,70K","-0,23%"
"02/11/2022","10,7923","10,8147","10,8655","10,7813","313,98K","-0,21%"
"01/11/2022","10,8147","10,8252","10,8662","10,7895","362,46K","-0,09%"
"31/10/2022","10,8243","10,8381","10,8670","10,8122","289,93K","-0,30%"
"28/10/2022","10,8568","10,8365","10,8739","10,8093","253,15K","0,21%"
"27/10/2022","10,8344","10,9067","10,9230","10,8219","356,92K","-0,63%"
"26/10/2022","10,9030","10,8544","10,9202","10,8455","311,02K","0,41%"
"25/10/2022","10,8585","10,8013","10,8738","10,7855","293,09K","0,55%"
"24/10/2022","10,7988","10,7937","10,8369","10,7548","246,63K","-0,01%"
"21/10/2022","10,8001","10,7659","10,8194","10,7173","308,43K","0,45%"
"20/10/2022","10,7521","10,7677","10,8044","10,7493","303,14K","-0,13%"
"19/10/2022","10,7666","10,8107","10,8245","10,7562","269,72K","-0,44%"
"18/10/2022","10,8140","10,7929","10,8339","10,7816","336,93K","0,19%"
"17/10/2022","10,7931","10,7176","10,8096","10,7094","249,37K","0,70%"
"14/10/2022","10,7176","10,7409","10,7658","10,7090","261,78K","-0,24%"
"13/10/2022","10,7431","10,6982","10,7654","10,6401","249,49K","0,41%"
"12/10/2022","10,6995","10,6567","10,7162","10,6441","326,64K","0,32%"
"11/10/2022","10,6657","10,6831","10,7058","10,6450","263,72K","-0,17%"
"10/10/2022","10,6842","10,7073","10,7283","10,6669","102,41K","-0,12%"
"07/10/2022","10,6974","10,7306","10,7514","10,6679","251,88K","-0,34%"
"06/10/2022","10,7339","10,7852","10,8039","10,7198","216,17K","-0,48%"
"05/10/2022","10,7852","10,8518","10,8587","10,7506","296,37K","-0,53%"
"04/10/2022","10,8423","10,7748","10,8628","10,7555","344,65K","0,64%"
"03/10/2022","10,7737","10,7302","10,7850","10,7127","262,36K","0,40%"
"30/09/2022","10,7313","10,7858","10,8097","10,7053","261,30K","-0,52%"
"29/09/2022","10,7869","10,7526","10,7874","10,6498","299,88K","0,31%"
"28/09/2022","10,7535","10,5878","10,7692","10,5451","309,04K","1,56%"
"27/09/2022","10,5885","10,5295","10,6136","10,5068","316,73K","0,57%"
"26/09/2022","10,5285","10,5168","10,5774","10,3876","248,90K","0,05%"
"23/09/2022","10,5233","10,6009","10,6383","10,5052","275,06K","-0,69%"
"22/09/2022","10,5966","10,6021","10,6178","10,5540","293,44K","-0,06%"
"21/09/2022","10,6032","10,6270","10,6518","10,5522","266,33K","-0,21%"
"20/09/2022","10,6260","10,6423","10,6646","10,6051","244,25K","-0,14%"
"19/09/2022","10,6412","10,7728","10,7932","10,6223","155,56K","-1,28%"
"16/09/2022","10,7793","10,7805","10,8029","10,7449","243,50K","-0,02%"
"15/09/2022","10,7816","10,7509","10,7985","10,7354","247,14K","0,24%"
"14/09/2022","10,7563","10,7656","10,7810","10,7253","297,12K","-0,07%"
"13/09/2022","10,7634","10,8169","10,9000","10,7480","284,41K","-0,48%"
"12/09/2022","10,8158","10,8372","10,9474","10,8082","187,68K","0,19%"
"09/09/2022","10,7952","10,7118","10,8379","10,6947","261,96K","0,89%"
"08/09/2022","10,6998","10,5932","10,7212","10,5826","309,93K","1,02%"
"07/09/2022","10,5917","10,5481","10,6100","10,5198","249,27K","0,40%"
"06/09/2022","10,5492","10,5522","10,5887","10,5288","246,31K","-0,04%"
"05/09/2022","10,5533","10,5285","10,5634","10,4766","165,53K","0,21%"
"02/09/2022","10,5316","10,5556","10,6015","10,5232","201,39K","-0,21%"
"01/09/2022","10,5533","10,6129","10,6178","10,5331","268,79K","-0,60%"
"31/08/2022","10,6171","10,5692","10,6253","10,5455","233,73K","0,46%"
"30/08/2022","10,5682","10,5612","10,5911","10,5378","221,59K","0,08%"
"29/08/2022","10,5602","10,5669","10,5773","10,4928","162,02K","0,15%"
"26/08/2022","10,5447","10,5157","10,5948","10,4937","247,96K","0,28%"
"25/08/2022","10,5157","10,5068","10,5518","10,4955","319,04K","0,07%"
"24/08/2022","10,5087","10,4919","10,5261","10,4572","280,84K","0,18%"
"23/08/2022","10,4898","10,4612","10,5156","10,4217","294,51K","0,29%"
"22/08/2022","10,4591","10,4453","10,4910","10,4132","192,14K","0,18%"
"19/08/2022","10,4401","10,4528","10,4635","10,4223","289,08K","-0,08%"
"18/08/2022","10,4488","10,5897","10,6050","10,4385","274,50K","-1,33%"
"17/08/2022","10,5901","10,6009","10,6245","10,5603","266,35K","-0,12%"
"16/08/2022","10,6024","10,6382","10,6485","10,5817","229,42K","-0,34%"
"15/08/2022","10,6382","10,6008","10,6796","10,5625","212,32K","0,38%"
"12/08/2022","10,5977","10,5848","10,6136","10,5500","267,32K","0,20%"
"11/08/2022","10,5770","10,5335","10,6083","10,5226","253,71K","0,31%"
"10/08/2022","10,5445","10,4818","10,5882","10,4510","274,48K","0,60%"
"09/08/2022","10,4818","10,4769","10,5088","10,4702","208,64K","0,03%"
"08/08/2022","10,4787","10,5139","10,5270","10,4704","167,40K","-0,37%"
"05/08/2022","10,5180","10,5337","10,5582","10,4797","211,79K","-0,16%"
"04/08/2022","10,5347","10,4806","10,5477","10,4601","229,43K","0,53%"
"03/08/2022","10,4796","10,4839","10,5167","10,4601","278,41K","-0,06%"
"02/08/2022","10,4859","10,5562","10,5809","10,4801","317,90K","-0,68%"
"01/08/2022","10,5572","10,5126","10,5681","10,4990","234,93K","0,41%"
"29/07/2022","10,5146","10,4939","10,5360","10,4668","260,47K","0,20%"
"28/07/2022","10,4939","10,4530","10,5192","10,4426","288,80K","0,34%"
"27/07/2022","10,4582","10,3973","10,4777","10,3952","278,62K","0,60%"
"26/07/2022","10,3963","10,4469","10,4685","10,3900","289,45K","-0,57%"
"25/07/2022","10,4558","10,4739","10,4821","10,4273","194,83K","-0,10%"
"22/07/2022","10,4663","10,4059","10,4899","10,3437","207,76K","0,58%"
"21/07/2022","10,4059","10,4412","10,4701","10,3365","273,74K","-0,32%"
"20/07/2022","10,4391","10,5460","10,5702","10,4222","249,30K","-1,01%"
"19/07/2022","10,5460","10,6445","10,7130","10,5373","226,79K","-0,92%"
"18/07/2022","10,6440","10,5198","10,6920","10,4980","164,56K","1,30%"
"15/07/2022","10,5072","10,4291","10,5447","10,4194","207,06K","0,75%"
"14/07/2022","10,4291","10,3346","10,4456","10,3101","243,30K","0,90%"
"13/07/2022","10,3356","10,3062","10,3763","10,2711","322,31K","0,28%"
"12/07/2022","10,3072","10,2150","10,3377","10,1589","213,04K","0,89%"
"11/07/2022","10,2160","10,3246","10,3357","10,2089","111,63K","-1,16%"
"08/07/2022","10,3357","10,3190","10,3633","10,2512","165,05K","0,15%"
"07/07/2022","10,3200","10,3566","10,3773","10,2992","189,96K","-0,34%"
"06/07/2022","10,3556","10,4008","10,4073","10,3445","209,30K","-0,42%"
"05/07/2022","10,3988","10,4497","10,4770","10,3730","225,93K","-0,49%"
"04/07/2022","10,4499","10,4739","10,4876","10,4441","159,35K","-0,23%"
"01/07/2022","10,4739","10,5655","10,5691","10,4315","176,74K","-0,77%"
"30/06/2022","10,5557","10,6073","10,6221","10,5205","270,11K","-0,49%"
"29/06/2022","10,6073","10,6067","10,6449","10,5731","298,61K","0,01%"
"28/06/2022","10,6066","10,6403","10,6542","10,5894","306,70K","-0,32%"
"27/06/2022","10,6403","10,5751","10,6568","10,5716","231,61K","0,58%"
"24/06/2022","10,5786","10,5619","10,5868","10,5285","241,09K","0,17%"
"23/06/2022","10,5609","10,5800","10,6004","10,5330","326,96K","-0,30%"
"22/06/2022","10,5932","10,5534","10,6106","10,5171","256,54K","0,38%"
"21/06/2022","10,5534","10,5727","10,6039","10,5419","284,92K","-0,11%"
"20/06/2022","10,5654","10,5867","10,6299","10,5557","218,38K","-0,23%"
"17/06/2022","10,5893","10,6189","10,6401","10,5564","274,78K","-0,29%"
"16/06/2022","10,6199","10,5783","10,6461","10,5124","355,28K","0,34%"
"15/06/2022","10,5837","10,5059","10,6070","10,4896","282,93K","0,74%"
"14/06/2022","10,5063","10,4445","10,5273","10,4396","268,34K","0,59%"
"13/06/2022","10,4449","10,4703","10,5009","10,4350","208,72K","-0,21%"
"10/06/2022","10,4665","10,4846","10,5207","10,4556","227,77K","-0,16%"
"09/06/2022","10,4837","10,5348","10,5704","10,4743","255,09K","-0,48%"
"08/06/2022","10,5346","10,5125","10,5548","10,4807","193,82K","0,22%"
"07/06/2022","10,5116","10,5520","10,5608","10,4994","141,13K","-0,39%"
"06/06/2022","10,5529","10,5679","10,5934","10,5432","103,89K","-0,12%"
"03/06/2022","10,5661","10,5653","10,5979","10,5331","84,94K","-0,01%"
"02/06/2022","10,5673","10,5236","10,5796","10,5038","110,67K","0,40%"
"01/06/2022","10,5255","10,5817","10,5952","10,5086","128,04K","-0,49%"
"31/05/2022","10,5776","10,6414","10,6438","10,5574","170,03K","-0,60%"
"30/05/2022","10,6414","10,6106","10,6484","10,6106","111,32K","0,29%"
"27/05/2022","10,6106","10,6023","10,6265","10,5794","96,65K","0,09%"
"26/05/2022","10,6007","10,5985","10,6273","10,5729","136,83K","0,08%"
"25/05/2022","10,5921","10,6633","10,6684","10,5690","135,57K","-0,66%"
"24/05/2022","10,6623","10,6539","10,6959","10,6283","121,67K","0,08%"
"23/05/2022","10,6539","10,5806","10,6549","10,5737","125,37K","0,72%"
"20/05/2022","10,5777","10,6045","10,6118","10,5601","221,23K","-0,26%"
"19/05/2022","10,6057","10,5581","10,6221","10,5418","199,51K","0,46%"
"18/05/2022","10,5568","10,5675","10,5874","10,5296","139,31K","-0,09%"
"17/05/2022","10,5665","10,5108","10,5802","10,4907","126,12K","0,54%"
"16/05/2022","10,5098","10,5299","10,5516","10,4857","130,73K","-0,26%"
"13/05/2022","10,5370","10,5273","10,5481","10,5077","157,10K","0,07%"
"12/05/2022","10,5293","10,5788","10,5885","10,5015","163,97K","-0,48%"
"11/05/2022","10,5798","10,5731","10,6048","10,5394","158,91K","0,06%"
"10/05/2022","10,5737","10,5793","10,6041","10,5685","139,45K","-0,07%"
"09/05/2022","10,5809","10,5544","10,6010","10,4912","130,68K","0,24%"
"06/05/2022","10,5554","10,5457","10,5812","10,4934","134,85K","0,11%"
"05/05/2022","10,5437","10,5564","10,5657","10,5208","143,92K","-0,11%"
"04/05/2022","10,5557","10,5135","10,5623","10,5035","126,38K","0,34%"
"03/05/2022","10,5195","10,5108","10,5532","10,5036","72,90K","0,10%"
"02/05/2022","10,5088","10,5242","10,5453","10,5047","53,97K","-0,17%"
"29/04/2022","10,5268","10,5125","10,5694","10,5072","196,66K","0,14%"
"28/04/2022","10,5119","10,5301","10,5391","10,4890","171,84K","-0,13%"
"27/04/2022","10,5254","10,5743","10,5827","10,5106","185,08K","-0,41%"
"26/04/2022","10,5691","10,6403","10,6498","10,5637","154,47K","-0,63%"
"25/04/2022","10,6356","10,6721","10,6732","10,5393","165,36K","0,12%"
"22/04/2022","10,6227","10,6218","10,6496","10,5866","131,37K","0,05%"
"21/04/2022","10,6173","10,6280","10,6742","10,6004","123,90K","-0,08%"
"20/04/2022","10,6253","10,6219","10,6635","10,6090","120,23K","0,08%"
"19/04/2022","10,6172","10,6257","10,6441","10,6021","116,25K","-0,03%"
"18/04/2022","10,6201","10,6140","10,6494","10,6035","51,12K","0,13%"
"15/04/2022","10,6066","10,5990","10,6280","10,5841","77,37K","0,10%"
"14/04/2022","10,5963","10,6502","10,6846","10,5717","158,83K","-0,46%"
"13/04/2022","10,6455","10,6575","10,6659","10,6168","107,94K","-0,08%"
"12/04/2022","10,6539","10,6644","10,6899","10,6232","91,41K","-0,07%"
"11/04/2022","10,6614","10,6830","10,6991","10,6220","94,21K","0,43%"
"08/04/2022","10,6162","10,6177","10,6362","10,5780","96,47K","0,04%"
"07/04/2022","10,6123","10,5886","10,6440","10,5765","109,95K","0,26%"
"06/04/2022","10,5846","10,5816","10,6424","10,5667","121,36K","0,08%"
"05/04/2022","10,5760","10,6926","10,7068","10,5749","87,72K","-1,04%"
"04/04/2022","10,6870","10,7343","10,7513","10,6839","91,57K","-0,54%"
"01/04/2022","10,7452","10,7299","10,7613","10,7007","171,63K","0,17%"
"31/03/2022","10,7272","10,7712","10,7884","10,7040","156,86K","-0,37%"
"30/03/2022","10,7675","10,7353","10,7840","10,7179","149,25K","0,36%"
"29/03/2022","10,7293","10,6465","10,7529","10,6362","165,85K","0,93%"
"28/03/2022","10,6305","10,6637","10,6726","10,6173","110,73K","-0,21%"
"25/03/2022","10,6532","10,6621","10,6879","10,6483","99,20K","-0,04%"
"24/03/2022","10,6573","10,6413","10,6959","10,6274","101,85K","0,18%"
"23/03/2022","10,6386","10,7126","10,7256","10,6037","93,30K","-0,66%"
"22/03/2022","10,7088","10,7422","10,7458","10,6976","97,63K","-0,25%"
"21/03/2022","10,7356","10,8073","10,8083","10,7277","102,03K","-0,54%"
"18/03/2022","10,7938","10,8406","10,8701","10,7824","131,29K","-0,39%"
"17/03/2022","10,8359","10,8006","10,8737","10,7874","165,79K","0,36%"
"16/03/2022","10,7968","10,7112","10,8396","10,7008","201,99K","0,87%"
"15/03/2022","10,7036","10,6352","10,7474","10,6206","165,76K","0,68%"
"14/03/2022","10,6315","10,6590","10,6632","10,5837","135,78K","0,08%"
"11/03/2022","10,6232","10,7899","10,8111","10,6159","187,94K","-1,57%"
"10/03/2022","10,7926","10,9100","10,9154","10,7835","176,59K","-1,05%"
"09/03/2022","10,9072","10,8757","10,9277","10,8562","157,75K","0,35%"
"08/03/2022","10,8690","10,7523","10,9411","10,7345","183,43K","1,20%"
"07/03/2022","10,7402","10,6778","10,7863","10,1656","181,23K","0,92%"
"04/03/2022","10,6423","10,6678","10,6722","10,5983","155,78K","-0,18%"
"03/03/2022","10,6617","10,6577","10,6799","10,6395","161,06K","0,04%"
"02/03/2022","10,6578","10,6620","10,7046","10,6318","142,59K","0,00%"
"01/03/2022","10,6573","10,7096","10,7190","10,6382","175,46K","-0,47%"
"28/02/2022","10,7078","10,6203","10,7360","10,5662","169,88K","0,06%"
"25/02/2022","10,7011","10,6076","10,7115","10,5979","153,35K","0,92%"
"24/02/2022","10,6039","10,6779","10,6839","10,5702","160,80K","-0,66%"
"23/02/2022","10,6747","10,6875","10,7061","10,6615","112,25K","-0,07%"
"22/02/2022","10,6823","10,7014","10,7235","10,6768","127,20K","-0,13%"
"21/02/2022","10,6967","10,6996","10,7322","10,6832","96,05K","0,02%"
"18/02/2022","10,6944","10,6707","10,7185","10,6469","110,89K","0,27%"
"17/02/2022","10,6660","10,6501","10,6784","10,6089","141,07K","0,18%"
"16/02/2022","10,6469","10,6432","10,6670","10,6269","122,18K","0,10%"
"15/02/2022","10,6366","10,6161","10,6508","10,6093","133,48K","0,24%"
"14/02/2022","10,6114","10,5986","10,6366","10,5837","130,42K","0,10%"
"11/02/2022","10,6004","10,6504","10,6566","10,5850","137,45K","-0,44%"
"10/02/2022","10,6471","10,6531","10,6802","10,6272","139,42K","0,03%"
"09/02/2022","10,6437","10,6476","10,6624","10,6328","118,07K","0,01%"
"08/02/2022","10,6424","10,6592","10,6662","10,6286","131,61K","-0,13%"
"07/02/2022","10,6558","10,6737","10,6742","10,6313","127,49K","0,06%"
"04/02/2022","10,6499","10,6154","10,6754","10,6109","142,17K","0,36%"
"03/02/2022","10,6116","10,5742","10,6306","10,5476","137,37K","0,41%"
"02/02/2022","10,5686","10,5714","10,5966","10,5628","94,21K","0,01%"
"01/02/2022","10,5676","10,5741","10,5975","10,5531","96,92K","-0,03%"
"31/01/2022","10,5704","10,5187","10,5827","10,5169","74,69K","0,52%"
"28/01/2022","10,5159","10,4879","10,5345","10,4699","95,90K","0,32%"
"27/01/2022","10,4822","10,5126","10,5183","10,4726","99,41K","-0,24%"
"26/01/2022","10,5069","10,5211","10,5420","10,4955","93,21K","-0,09%"
"25/01/2022","10,5164","10,5202","10,5387","10,5022","104,96K","0,00%"
"24/01/2022","10,5160","10,5237","10,5350","10,5035","130,77K","-0,03%"
"21/01/2022","10,5190","10,5105","10,5382","10,4986","89,65K","0,12%"
"20/01/2022","10,5059","10,5209","10,5424","10,4990","98,72K","-0,11%"
"19/01/2022","10,5171","10,5104","10,5358","10,4979","108,25K","0,06%"
"18/01/2022","10,5113","10,5391","10,5472","10,4981","190,99K","-0,22%"
"17/01/2022","10,5344","10,5358","10,5512","10,5203","100,75K","0,01%"
"14/01/2022","10,5330","10,5567","10,5707","10,5182","98,44K","-0,16%"
"13/01/2022","10,5502","10,5419","10,5670","10,5293","91,22K","0,11%"
"12/01/2022","10,5381","10,5191","10,5539","10,4972","103,93K","0,22%"
"11/01/2022","10,5154","10,5040","10,5290","10,4925","76,57K","0,14%"
"10/01/2022","10,5002","10,5180","10,5271","10,4827","87,68K","-0,12%"
"07/01/2022","10,5133","10,4770","10,5204","10,4721","96,96K","0,39%"
"06/01/2022","10,4724","10,4869","10,5042","10,4632","124,23K","-0,10%"
"05/01/2022","10,4832","10,4698","10,5028","10,4542","93,91K","0,17%"
"04/01/2022","10,4651","10,4754","10,4912","10,4503","99,87K","-0,08%"
"03/01/2022","10,4735","10,5190","10,5333","10,4577","77,22K","-0,38%"
"31/12/2021","10,5139","10,4722","10,5385","10,4579","56,74K","0,43%"
"30/12/2021","10,4693","10,4845","10,4924","10,4561","78,76K","-0,10%"
"29/12/2021","10,4798","10,4936","10,5044","10,4541","87,81K","-0,09%"
"28/12/2021","10,4893","10,5093","10,5205","10,4799","80,58K","-0,15%"
"27/12/2021","10,5055","10,4755","10,5177","10,4680","81,47K","0,28%"
"24/12/2021","10,4759","10,4868","10,4950","10,4661","99,43K","-0,06%"
"23/12/2021","10,4821","10,4792","10,4966","10,4642","104,62K","0,07%"
"22/12/2021","10,4750","10,4566","10,4958","10,4494","120,22K","0,17%"
"21/12/2021","10,4575","10,4650","10,4775","10,4506","118,65K","-0,02%"
"20/12/2021","10,4598","10,4510","10,4775","10,4364","139,09K","0,15%"
"17/12/2021","10,4445","10,4775","10,4931","10,4389","106,50K","-0,27%"
"16/12/2021","10,4727","10,4423","10,4910","10,4389","107,54K","0,34%"
"15/12/2021","10,4367","10,4444","10,4649","10,4150","145,82K","-0,03%"
"14/12/2021","10,4397","10,4523","10,4720","10,4333","210,12K","-0,09%"
"13/12/2021","10,4486","10,4648","10,4685","10,4290","117,17K","-0,08%"
"10/12/2021","10,4569","10,4487","10,4788","10,4326","123,71K","0,11%"
"09/12/2021","10,4450","10,4439","10,4637","10,4232","129,71K","0,04%"
"08/12/2021","10,4411","10,4039","10,4552","10,3941","198,98K","0,39%"
"07/12/2021","10,4002","10,3952","10,4199","10,3727","195,88K","0,08%"
"06/12/2021","10,3918","10,4470","10,4470","10,3810","147,46K","-0,43%"
"03/12/2021","10,4368","10,4251","10,4576","10,4099","112,71K","0,16%"
"02/12/2021","10,4205","10,4460","10,4578","10,4148","114,80K","-0,21%"
"01/12/2021","10,4423","10,4809","10,5002","10,4307","144,15K","-0,32%"
"30/11/2021","10,4753","10,4511","10,5030","10,4279","181,64K","0,29%"
"29/11/2021","10,4450","10,4442","10,4570","10,4078","118,17K","-0,09%"
"26/11/2021","10,4548","10,3977","10,4710","10,3865","183,39K","0,60%"
"25/11/2021","10,3926","10,3728","10,4040","10,3687","112,51K","0,24%"
"24/11/2021","10,3681","10,3864","10,3972","10,3573","139,29K","-0,13%"
"23/11/2021","10,3817","10,3847","10,4040","10,3735","121,07K","0,03%"
"22/11/2021","10,3791","10,3983","10,4068","10,3687","176,84K","-0,12%"
"19/11/2021","10,3918","10,4605","10,4633","10,3765","85,19K","-0,61%"
"18/11/2021","10,4558","10,4128","10,4657","10,4076","102,42K","0,51%"
"17/11/2021","10,4032","10,4086","10,4235","10,3582","130,61K","-0,01%"
"16/11/2021","10,4039","10,4239","10,4339","10,3903","120,34K","-0,16%"
"15/11/2021","10,4201","10,4532","10,4690","10,4069","108,28K","-0,22%"
"12/11/2021","10,4433","10,4470","10,4649","10,4315","131,48K","0,00%"
"11/11/2021","10,4432","10,4613","10,4701","10,4326","112,38K","-0,11%"
